"param1","param2","param3","param4","param5","vec","iteration","ir","sir"
0.0585518394253805,-0.317089435764242,-1.95343301088176,1.07024837040692,-0.0635343013891426,1,2,0.892599497736403,0
0.749153854581019,-0.866139922915742,0.196271297627228,-1.67484082614975,1.10324337383757,2,2,0.998024847674745,0
-0.911921107566438,-1.43951803648371,1.69355458419501,1.44949753213216,-0.836991989425293,3,2,0.992101330403233,1
0.0298634514211112,0.117614591926419,0.52654517289485,-0.0782309581833602,0.297952577288701,4,2,1.06643456848469,1
-0.173499232228563,-0.823894974441785,-0.0530919431464994,1.39293394319606,-0.983361703806021,5,2,0.96057781694435,0
-1.01732683091098,-1.04733427235229,-0.408515266195282,-0.039372091902722,-0.658787298149153,6,2,0.880572906970404,0
-0.972085432531369,-0.630581025497565,1.57755565009506,-2.14760528500738,-0.795044184846437,7,2,0.938383503951489,0
1.19016209317035,-0.909338126195882,1.12888258310998,-0.368337944517856,1.14360211112725,8,2,0.93147076366886,0
0.729413684726826,-0.256686613951065,-2.540544562117,0.637791721915822,0.284084197811379,9,2,1.02864785255228,0
-0.139609838797599,0.2396380791859,0.374944220429835,0.987397410718757,1.45860182302825,10,2,0.988804732930742,0
-0.403939747750178,1.36382425945962,1.76574324164781,-1.21733888599034,-0.124414004461396,11,2,1.01365924951051,0
-1.13127284081492,0.50982158071113,-0.203002788985693,-0.534865050137656,-0.0610370338881305,12,2,1.05087892808382,0
0.0855631873670939,1.56471809783412,-0.0292878172572288,0.952591421892512,-0.151206777354057,13,2,0.997658754418352,1
1.55085179984433,0.139102399540619,0.54961372958271,-0.167797256475318,1.26830524246502,14,2,1.01228202957768,1
-0.669917773591296,0.056509880725695,0.580951048067533,0.803351246210724,1.49556723910681,15,2,1.04674147599101,0
0.383228544623716,0.919667256027256,2.07160537836407,1.02567421603881,0.260081571685582,16,2,0.913389854144925,1
-0.0765774538534928,-0.607942886085684,0.397541937252354,-0.830221142637751,0.583413501039948,17,2,1.04452823983431,1
-1.33639859670202,0.187487097700341,1.75800883784913,-0.883899942449059,-0.153958379349987,18,2,1.18042001855562,0
-0.258918212451817,-0.333645778955668,-0.439213234602208,1.92012132695312,-0.725859017780335,19,2,0.892328040687969,0
-0.249282994395243,0.570155409055133,-0.208217975717307,-0.317695763447011,-1.38724391162546,20,2,1.00857716004156,0
-1.01878378817949,0.907757194350854,0.367222620831176,-0.653138652150133,-0.409974327709533,21,2,1.06039521058111,0
-1.64884335906875,2.93361544457507,0.199789903541752,-1.89793260210465,1.12012692089404,22,2,1.2900319447197,1
-1.26496056388019,-1.57877552710926,-0.203869218681386,-0.0838774000538118,-1.1471937203699,23,2,0.811337959027571,0
1.32556509481114,0.380526487723567,2.54054657527677,0.255494321862543,-0.0703024526537424,24,2,0.879782486234501,0
-0.563094798691558,-1.83393884417256,-0.281296326224782,0.109727540966741,0.169401731863876,25,2,0.855712482058737,0
1.44155064641064,-1.25676003929988,0.138723504926385,-0.322537865351854,-0.437640317011317,26,2,1.11036855204992,0
-0.0869235267695435,-1.54147917434514,0.50734991434997,0.235071170260648,-0.23554164965709,27,2,0.953904351044495,0
-0.807171862502838,-2.06315106589981,1.95648478012957,1.00525822600657,-0.148784965361823,28,2,0.934767110328804,0
0.509997478284142,0.8586740207308,-0.0196951094756333,0.405287710843561,-0.65929858871343,29,2,1.09442412776528,0
-0.53594720178816,0.0827955998673734,-1.19445363662663,-0.691038755186236,-0.344328670231118,30,2,0.949623142991419,0
2.10682721336034,0.470452310243596,1.18644130797654,0.584480518805184,0.945116289429478,31,2,0.911494035291373,1
-1.26808075748792,-0.414823303408166,-1.11180231401869,1.03024019354948,-0.062824478555901,32,2,0.813123870468061,0
1.30852632773358,-0.250544548816464,-0.355415925587241,0.181588194983315,1.19822660984782,33,2,1.08241307334531,0
-0.237662489224394,-0.966698849732893,-0.85402303220402,2.13047934214607,-0.4831143391093,34,2,0.793536358209728,0
-1.00656460639728,-1.2108979219573,0.501874886561829,-0.0802761037525549,-0.310170496700481,35,2,0.97105468855858,0
0.045252023480181,-0.312661746555137,-1.33892510838196,1.521141852213,0.541157020979782,36,2,0.879076686619054,0
0.438571337058207,-1.36454421899418,0.591318871184591,-1.8637533271685,0.165550724156562,37,2,0.901245103518956,1
-0.500683419830554,-0.851632363884168,-1.57389710739024,1.05495310419888,0.997739694876787,38,2,0.827048596877837,0
0.354019618934361,0.413143144065774,0.0872814147592014,0.0603028517571512,1.21220119159349,39,2,1.07800811686567,0
-0.550410402709896,-0.851096580787467,0.0390729010993697,-0.714644457165815,-0.402599393399549,40,2,0.968752063276105,0
-0.304866809136066,1.38754871395366,-0.509760535406456,-1.40193139925012,-1.56832110411683,41,2,0.884577639702903,1
-2.10435008223807,-2.08739449325255,0.680940330767047,0.540316490889661,0.4250223708509,42,2,0.914063361051437,0
1.94637315389232,1.11955035133537,1.70098750789743,1.21571336491676,-1.62791078556933,43,2,1.21161967531837,0
-0.666306234223662,-0.104708774772627,-0.0392537413282795,-0.548541252519574,0.53668844131644,44,2,1.08182371834359,1
0.606022287022355,2.38532878395281,1.65529257268753,-0.966715712740088,-0.788365152793539,45,2,0.846794232992925,0
0.55368199139714,-0.0445307994508249,-0.67162659636134,-0.744941342398261,-0.442933890656651,46,2,1.07414600401012,0
2.00766885528533,-2.05756059911785,-0.976441417533185,-1.13323992334366,-0.446563306032582,47,2,1.10936848498456,1
-1.51579156954804,1.43678890972673,-1.5605471987798,-0.0911563915804713,0.490935759886106,48,2,0.984588084666273,0
-0.196223840621948,0.518858305863779,-1.58170836755154,-0.687776514741452,-1.21988389592596,49,2,0.911477061958583,1
-0.624361069303582,-1.57285009160217,0.123726920469981,0.516088125875482,0.882768387157246,50,2,0.902358466526179,0
0.315255269851504,-0.166272427012674,-2.25769579806123,-0.94760102459317,0.355393090795244,51,2,1.02465238421313,0
-1.43391965970113,0.0880875243387769,1.30400393655788,-0.127893085192698,-0.488474937358667,52,2,1.13712082816939,0
0.149672980147272,0.352076368250566,0.275591787762397,-0.481732991444065,-0.785409030881442,53,2,1.06207884441498,1
1.50716477557739,0.037647153488843,0.483347883833184,0.965861048033465,-1.63387112520355,54,2,1.35977091636947,0
-1.65006744315953,0.568573399547149,-0.86844211718951,-1.76341676475996,-0.418285522595279,55,2,0.901375634064586,0
-1.57887892245474,-0.434391263673978,-0.218975935647923,0.25709186093379,0.152820415490331,56,2,0.982195298295399,0
-0.458746873117751,-0.734713666220883,1.36272830976122,-0.745987830366831,-1.12997242482457,57,2,1.02569992979784,0
-0.298682802874261,-1.76293225277717,1.3013607499729,-1.51657863274826,-0.752581518459403,58,2,0.884637502760235,0
-0.00288338189717363,-0.638896398290524,-0.752435784360457,0.211131724257508,0.34866794102824,59,2,0.991246624889529,0
-0.88636122287289,-0.473175184291477,1.23839050848228,-0.178302118875251,-1.58172192562178,60,2,1.055696720425,0
1.21056824185147,0.56657719233473,-0.385638831020773,-0.673385947112028,0.0451551623381607,61,2,1.15093930759483,0
-2.90312663505664,0.63293499337391,-0.246581452883778,-1.10716163342205,-0.794398958426324,62,2,0.965550919027976,0
0.0832593529274949,-0.690558372588389,0.535439844577325,-1.08055130986733,1.19793352539118,63,2,1.05154370947572,0
-0.930011865169708,0.891515742696021,2.39804097674795,1.31393810888073,-1.06920196960543,64,2,1.08188917370843,0
1.0176859648892,-1.11579549296413,-1.03572448231658,1.08859250498107,-0.108591297890718,65,2,1.03639536866164,1
-0.678264681656501,0.592878704166086,0.485954987281633,0.502720946276358,-0.370018846647671,66,2,1.04561877241558,1
-1.82600485236414,0.0266280683337896,1.40393012209746,-0.406982759655597,-0.717993079578819,67,2,1.1620080970367,1
0.323851079917249,-0.554662086959413,-0.190885239173478,-0.244385111640659,0.506209682641892,68,2,1.04581594790345,0
2.80585995674992,-1.63853896124255,0.808112958827859,0.284769239761048,0.78928605002966,69,2,0.980504067821989,0
-0.52893291200368,-0.18484826373239,-0.145150484034616,-1.30549960980614,0.720864425418091,70,2,1.08685394162017,0
-1.14350477693561,-0.200612968644847,0.0117577020020606,-1.27906508596576,-0.373357681257086,71,2,0.985954957451784,1
0.452354591302221,-0.245127627424623,-0.348117456711695,-0.466754763117077,0.854689893367905,72,2,1.08315801717397,0
-2.757024473105,0.982711460884299,0.0553561408963801,0.54751028212237,-0.618770806476435,73,2,1.00767877759354,0
0.303549687423699,0.644054650866936,1.01133173584236,-0.291833344263401,0.6977004264531,74,2,1.04551886807498,0
0.227350110459833,-0.100612222404422,1.7621758257128,-0.487766022612612,-0.238553263599313,75,2,1.02487140848766,0
-0.15096543327604,-0.865899965252836,0.403810216295307,-3.15100881688196,-1.38386626670646,76,2,0.684221921429278,0
0.313729999733654,-0.34685348957771,-0.322236938001345,-0.591441231671436,0.873048699123481,77,2,1.07573384798222,0
-0.759416515378543,-0.950756025138682,1.49034448635414,0.863887732027939,-1.30257841394591,78,2,1.0651426689457,0
-0.540732946872623,-0.174628944302468,-0.564155835625243,-1.34100922423112,1.53084123231237,79,2,1.17832829591611,0
-0.355893422412764,-1.0609638809161,-2.65756678831491,-0.701454677035099,-0.46043551498023,80,2,0.732186535495146,1
0.831113258041687,0.298739687029215,-0.102392805217359,0.645579309555611,1.64869830824112,81,2,1.01643684531946,0
-0.299897871464029,-0.314613492324161,-0.525456525366676,-0.338501714630729,-0.00361641671430708,82,2,1.01183322779263,0
-0.625832013468231,0.583246348815389,0.106889315144827,0.765734212088699,0.702412735109757,83,2,1.03557489836884,0
0.7082066712627,1.68980489082787,0.326275894239415,1.41277655119238,-1.37493573171716,84,2,1.07042765771115,1
0.451544536214122,0.753914006904182,-0.11538920075237,1.10537612612467,-1.84095022134024,85,2,1.14656484470776,1
-0.161893947890752,1.14329656661074,-0.205120307649564,-1.32720269056054,0.372650151806284,86,2,1.08306732980518,0
-0.240236250999995,1.923969635987,-0.299450191992852,0.743165529726327,1.3438127418132,87,2,1.0274776520822,0
0.044815972811474,1.46418392221821,-0.439172974489735,0.517550233029326,-0.137607668541874,88,2,1.02892659584922,1
1.34634495801928,-1.16736775197664,-0.812433503358789,0.122043992496227,0.92233870956663,89,2,1.05816867886102,0
0.191173220607495,0.146106169945769,-0.262656509083906,1.89737373885791,0.53731031038429,90,2,0.894212234367661,0
0.396679587033694,1.34043124661471,-2.31742989020659,-0.298861129344309,-2.18522208567618,91,2,0.949271058962943,0
-1.29012362892333,0.562513489325054,1.94136308400495,1.29601203585386,1.34933403353285,92,2,1.08705313356128,0
0.216374540488338,-0.217965387825574,1.79210884253299,1.13243352447706,-0.160607785685297,93,2,0.993533154700897,0
1.59182694836726,1.4467083203616,-0.718800854115655,-0.916440417750503,-1.79667691447415,94,2,1.22575927628111,1
0.435227468511013,0.390216034746477,-0.11007537184173,-0.465340519412403,0.695938689498976,95,2,1.10061312961575,0
-0.202548322039822,1.61927463649527,-0.028522161072047,-0.428197483848714,-0.0325311431048197,96,2,1.04897010881034,1
-1.08040183655047,0.100348605421538,1.68207494309382,0.35959285617131,-0.681325009340653,97,2,1.12081650201925,0
-1.7694307408407,0.875576871918908,0.962381130865852,1.37849726748742,-0.435575094043617,98,2,1.03218016021039,0
0.429097204545222,-0.852586661134745,-0.0887733662928257,2.88852213365918,0.0784457313174076,99,2,0.773735415142132,0
0.838342906463987,-0.710719176194895,-0.574367110677709,0.748735858121023,0.3991548070503,100,2,1.03253800694435,0
-0.0560318871897688,-2.29104058391656,-1.55047200450035,-0.802248286942571,0.813270937430034,101,2,0.777904256189719,0
0.360990279811203,1.45498069064533,0.764223427006186,0.0431035320402671,0.783669355648145,102,2,1.02041419792615,0
1.13198125570827,0.658942989580214,1.12119767448381,3.06434445682306,-0.480280795692889,103,2,0.867867502442283,0
1.43886681156775,0.607842987140804,0.0209673888534277,0.169022500338269,-0.0206029100686757,104,2,1.15297345394794,0
0.236280842852893,-1.33823105702037,-0.0788621568819424,-0.958249637782678,1.51783795401592,105,2,1.00023842110044,1
1.57642028217233,2.80333502646529,1.93099266485836,-0.0237134260195284,-1.12674726891195,106,2,0.803535789772204,0
-0.0305156848846006,-0.189780833176325,1.23508635451687,0.593454397320507,0.0547627253831155,107,2,1.03082278898372,0
-0.524057778451349,1.1217841917802,-0.968139079620214,-0.0999682241455151,-1.34168137735256,108,2,0.927235835778878,1
-0.5950508681589,-1.958091198162,-0.476742431084954,-0.540344158518932,0.612938391542115,109,2,0.855006845844483,0
0.356366032616338,-0.319255520296493,-0.595858509142869,-0.537352391079677,-0.656918389677741,110,2,1.04427930858633,1
-0.330222386417876,-1.41322682208244,0.650648972225965,2.30516799826538,0.402361804233935,111,2,0.767995347048831,0
-1.1507335125479,-0.974147295010405,-1.39045777528454,-0.637001496732586,-0.0385254774819229,112,2,0.819299859444855,0
0.0103899493066204,-1.07093837641688,0.897522759871062,0.635960205626635,-1.10570719900195,113,2,1.05064697727495,0
0.309779081092433,0.550769991182702,-0.283913317807218,0.0886629043834866,-0.950675445299134,114,2,1.08443913620055,0
-0.250247541156918,-0.889767247479884,1.27615454406321,0.136878638791049,-1.08093348442584,115,2,1.05787859321699,0
-0.601623764236648,0.180331722768345,0.0904179070011091,1.19651686849877,-1.18812112938047,116,2,0.984051666705832,0
-0.932986339692439,-0.344861625675235,-2.61094963526805,-0.231524472223511,1.0421693575265,117,2,0.87171106445183,0
-0.3654591562208,-0.568221529055414,-2.44206644601648,0.76655813561953,-1.39172127414448,118,2,0.742606122525602,0
-0.556518985921795,0.764754776890659,1.48169547241051,0.166897157828294,0.394526831769448,119,2,1.08557095572941,0
