"param1","param2","param3","param4","param5","vec","iteration","dmv_true","dmv_prop","ir","sir"
-0.708427216445281,0.457248989230516,-0.111603010445458,0.309981733768058,0.518267590487829,1,3,0.00586508592286042,0.00593507287808181,0.988207902976247,1
-0.628551571453225,1.13099706435861,0.116485287408412,1.54075037220443,0.233428575819249,2,3,0.00129041281441696,0.00153778179509967,0.839139088867496,0
0.418585381050573,0.0586499423516455,1.03783521747579,0.292384019753735,0.214519161223703,3,3,0.00505021810967355,0.00472936093337728,1.06784366446465,0
0.319320884619069,-1.28579715119757,-1.30290290806246,0.709292376237453,1.35007565356758,4,3,0.000562010118769207,0.000522216077074769,1.07620225313121,0
2.04948254960798,-0.699081208797125,-1.16714933198999,-1.21227366023409,-0.626572533495741,5,3,0.000193263046855397,0.000289975217122185,0.666481255789398,0
1.0502131889349,-1.16471622900775,1.4952573919941,-0.946370330653356,0.50195149355826,6,3,0.000544233665775008,0.000595910947394561,0.91328019422114,0
1.29793506385965,0.0663814392447524,-0.595816119602679,-0.102232127028522,-1.12612522447753,7,3,0.00191887391530134,0.00202344066089652,0.948322306843009,0
-0.455820496440064,0.283698713386989,0.695126468884336,1.43034910312218,-0.887257817419835,8,3,0.00166657574774215,0.00176448229295601,0.944512594087959,0
-0.234110556249817,-3.33564121785167,0.952989254887358,0.196483192915117,-1.0750079082977,9,3,1.31832194171737e-05,1.78794179414717e-05,0.737340525308431,0
1.05758419946001,-0.987911601503945,2.70121215024393,-1.05877570371173,0.158397258460396,10,3,5.20533771016543e-05,5.29976344225004e-05,0.982183028900528,0
0.450597230399314,0.908165468835773,1.05641648775227,0.639893187341968,-0.432534584383797,11,3,0.00256736169758065,0.00238305159545253,1.07734205271922,0
1.25598815072548,-0.333289482737742,-1.11718180302219,-0.507656572012699,0.211207489013007,12,3,0.00200082394087752,0.00243151064342137,0.822872787454539,1
0.305256770266201,0.252691986417319,-1.45474871652468,-1.37239742527272,0.758894873491414,13,3,0.000948095702321817,0.00096999335366312,0.977424947028134,1
-0.441495321813225,-0.307549034035965,-1.32044195190441,0.671278182082972,0.22869986251616,14,3,0.00284359149060668,0.00272572540521948,1.04324209810772,0
0.804700820151161,-0.160695533922856,1.40674298730382,1.02731935109212,0.956729249991054,15,3,0.00100155972615832,0.000767188991763386,1.30549282759679,0
-0.29144841415984,0.0551682199551408,0.504323569098774,-0.28720292323185,0.88718148122192,16,3,0.00551300792221036,0.00527681471262195,1.04476056531291,0
-2.06372572641769,-1.05420372117542,0.572966635110067,1.2200776030995,0.823545345146467,17,3,0.000197968847628878,0.000170259564588047,1.16274729180634,0
1.12781531497813,0.441621981887411,-0.325513192637802,-2.54131298613769,0.445703023613152,18,3,0.000164988925501054,0.000195463379160749,0.844091236984945,0
1.74622643101551,0.288923749623278,0.598069077878806,0.185827789826601,-2.07989875219797,19,3,0.000199402889184511,0.000155184938978299,1.28493712403621,1
