"param1","param2","param3","param4","param5","vec","iteration","dmv_true","dmv_prop","ir","sir"
-0.177237961616049,-0.0727885132866618,0.492906848055249,0.0222967111056344,0.0408843716633226,1,1,0.00877708162630885,0.780815473003442,0.0112409166182983,0
0.542351169375797,0.145754502140922,-0.400047488094127,-0.217201942936584,-0.140930689203373,2,1,0.00770469560708411,0.212129902960196,0.0363206483365516,0
0.387088652226156,0.113783122712319,0.126735060504685,0.0350009480000015,-0.175772400303545,3,1,0.00909367495344254,1.11286197711884,0.00817143108526879,0
0.565071549317378,0.157434144540847,-0.621898950051376,0.22178820993421,-0.149509770657761,4,1,0.00676570309353549,0.0578330891519167,0.116986714573784,1
-0.337675505044041,-0.0689297203101036,-0.324451094611537,-0.230495645108004,-0.19765477134477,5,1,0.00862739412847745,0.657420774004676,0.0131230932602323,0
-0.533379257611618,0.264931525478353,0.0485008384204784,-0.359910501012535,0.396491091488521,6,1,0.00732413454660964,0.127823344393594,0.0572988805867663,0
0.134859828043723,-0.0933097958819213,0.283063588096613,0.277690191027149,0.25980675004792,7,1,0.00891065253551592,0.908117673854048,0.00981222234966439,0
0.217767169143339,0.175164142135481,-0.0195782019259577,-0.0967538896390349,-0.120315494684336,8,1,0.00960131323978809,1.91581436127555,0.00501160938860252,0
-0.21968563598034,-0.0657492163444395,-0.40015346138229,0.685884099507892,0.381991124157223,9,1,0.00667608500826398,0.0506134123395945,0.131903475771803,0
-0.355158118260731,-0.127403371428688,-0.147569379976068,0.246646626942552,-0.0263636136452958,10,1,0.00902704434368707,1.03395775908886,0.00873057362772912,0
0.0801063477712664,-0.00902727667094957,-0.0135568289373531,0.432790042839434,-0.0713950544264497,11,1,0.00914785314069983,1.18097003004649,0.00774605020276403,0
0.479550111468957,-0.489758639394036,0.184871100030141,0.0391661508426869,0.0682867198740779,12,1,0.00782997644947738,0.249259429231143,0.0314129598773031,0
0.120052545524945,-0.158848623394618,-0.105369426558096,-0.322101817919699,-0.338930145184819,13,1,0.00883195940615162,0.831031872789142,0.0106277023726051,0
0.0959841841933944,0.141736377002885,0.0167614082084373,0.291646581037615,0.648293700281203,14,1,0.00773379613640286,0.220279578349669,0.0351090019072323,0
-0.155277688686701,-0.730223314899508,0.31804244678777,-0.224268972808868,-0.217567427785808,15,1,0.00692406074211609,0.0728879489138855,0.0949959608589977,0
0.324314143130016,-0.0900531318416378,-0.386024835083437,0.0573331943721528,-0.043921305263134,16,1,0.00884013654853748,0.838758185857594,0.0105395532318994,0
0.001822795630027,0.121836360538251,-0.117212993805444,0.203769756411751,-0.0697239728806769,17,1,0.00973354032184135,2.19662216320843,0.00443113999524815,0
0.10491866925374,0.346850950808331,0.137616470658251,-0.103068617166866,0.363284866765913,18,1,0.00872888110272651,0.738980226110934,0.0118120631571759,0
0.314173504900015,0.173418345395663,0.0754936032716146,-0.198561335694329,0.430276084123985,19,1,0.00844472053829425,0.530762044272471,0.0159105584685688,0
-0.189818748273725,0.691695425916556,0.48465403449221,-0.0745349980077103,-0.324582788297005,20,1,0.00657271021066755,0.0433003977384704,0.151793298767508,0
