"param1","param2","param3","param4","param5","vec","iteration","dmv_true","dmv_prop","ir","sir"
0.439524353447787,0.76982251051672,2.55870831414912,1.07050839142458,1.12928773516095,1,1,7.69980497460322e-05,0.00246915532699259,0.0311839635620717,0
2.71506498688328,1.4609162059892,-0.265061234606534,0.313147148106474,0.554338029900042,2,1,6.87231590882873e-05,0.000670813653184715,0.10244746624047,0
2.22408179743946,1.35981382705736,1.40077145059405,1.11068271594512,0.444158865245925,3,1,6.19590835239326e-05,0.00351917856909372,0.0176061209476758,0
2.78691313680308,1.49785047822924,-0.966617156629638,1.70135590156369,0.527208592272066,4,1,8.68973707528913e-06,0.000182884285843633,0.0475149465969915,0
-0.0678237059868452,0.782025085341705,-0.0260044483072397,0.27110877070886,0.374960732150743,5,1,0.00666983481723741,0.0020789470269656,3.2082755023213,1
-0.686693310742413,1.83778704449452,1.15337311783652,-0.138136937011948,2.25381492106993,6,1,5.92518438640609e-05,0.000404212906423871,0.146585729753833,0
1.42646422147681,0.704928517007729,1.89512566104502,1.87813348753304,1.82158108163749,7,1,1.54318498343062e-05,0.00287172023283273,0.00537373023244813,0
1.68864025410009,1.55391765353759,0.938088289423278,0.694037336260083,0.619528998987617,8,1,0.000303377552999744,0.00605833695569143,0.0500760448318642,1
0.305293021079487,0.792082721980401,-0.265396351568264,3.16895596533851,2.20796199830499,9,1,3.92203949770888e-06,0.00016005366314639,0.0245045281726645,0
-0.123108583203349,0.597115164700924,0.533344646376781,1.77996511833632,0.916630933528171,10,1,0.00098092349428496,0.00326966152312445,0.300007657473854,0
1.25331851399475,0.971453244651297,0.957129542708684,2.36860228401446,0.774229014340732,11,1,8.15039418962638e-05,0.00373455514334439,0.0218242705671431,0
2.51647060442954,-0.548752804230221,1.58461374963607,1.12385424384461,1.21594156874397,12,1,2.65136427856108e-05,0.000788227524643967,0.0336370425501021,0
1.37963948275988,0.497676546890698,0.66679261633058,-0.0185753831070887,-0.0717912264755778,13,1,0.00275237281090973,0.002627953526209,1.04734455288493,1
1.30352864140426,1.44820977862943,1.0530042267305,1.92226746787974,3.05008468562714,14,1,1.30877985719404e-06,0.00069658518960647,0.00187885111070683,0
