"param1","param2","param3","param4","param5","vec","iteration","dmv_true","dmv_prop","ir","sir"
-0.16354465423431,0.461696932068207,-0.604494991653209,0.275209113571823,0.380918057864172,1,2,0.00841840687037758,0.0611040329190051,0.137771706190595,0
0.20959654215695,0.495547096268749,-0.897295788317842,-0.682018258726843,-0.219111168406331,2,2,0.00624598697485924,0.00629960084850849,0.991489322111267,0
-0.195812800430901,0.145002630836406,-0.764596253491675,1.35956542778438,0.185692720287665,3,2,0.00319943453997386,0.000256071392439387,12.4943068005192,1
-0.0724293350611537,-0.0763791190620526,0.0516543774187061,-0.532472856495673,0.151570727466485,4,2,0.0103560744813624,0.314535141171044,0.0329250157639166,0
-0.229814594098122,-0.288091690070374,0.189142174127598,-0.421030189615068,-0.344168213642135,5,2,0.0114262429940388,0.210973432138098,0.0541596298559501,0
0.298387789839727,-0.128048443815079,-0.194640095097109,0.0271122656535812,-0.37974622402301,6,2,0.0108324951026771,0.35611517497071,0.0304185158736021,0
0.27601586728929,-0.495292232381034,-0.0470937918053005,0.205357422625142,-0.176089989600315,7,2,0.00921903312735206,0.286913578849561,0.0321317421235958,0
0.448771715488559,0.206547759189342,-0.347695149330508,-0.187531957000809,0.845671520093949,8,2,0.00625538426655247,0.030145597915948,0.207505728829587,0
0.668872804741729,0.977948046700212,1.01450707824753,0.434201216922909,-0.154478395079131,9,2,0.00405541417551802,0.000668596621125033,6.06556187599941,1
-0.985679346421611,0.152655019116678,-0.569865890135555,-0.129068442317756,-0.27580226478985,10,2,0.0051383302773957,0.0158467293027518,0.324251785919219,0
-0.490125837169013,0.45025238677768,-0.151792195123561,-0.400984439166978,-0.256903588535818,11,2,0.00787968486136626,0.119551487345989,0.065910387535054,0
-0.132705585879251,0.163839531171037,-0.333876735585689,0.0359102992027309,-0.0453234037406088,12,2,0.0121528360966893,0.505960303389473,0.0240193470026727,0
-0.165537121339278,-0.274236813570176,-0.65907928653791,-0.124969629289006,0.00144136041836098,13,2,0.010328194929244,0.179786625712405,0.057446959073393,0
0.230534672413047,-0.32185639049855,-0.230032732507055,-0.192705937595098,-0.713389618688338,14,2,0.0085671803383375,0.0856946753425799,0.0999733099412379,0
-0.0570259427300584,0.183015310915775,-0.787553302078408,0.340275580382682,0.942374037667319,15,2,0.00607213037769437,0.00494374055022518,1.228246166239,1
-0.0533372916632902,-0.436877015027123,0.166711937172847,-0.480760628604117,0.594259336507194,16,2,0.00664101130917515,0.0763721367451173,0.0869559448276105,1
-0.175871483540708,0.118489052338538,0.181184819900389,0.581472907700705,0.446986472285606,17,2,0.01053946145142,0.119672389599781,0.0880692822017424,0
-0.390890438749164,-0.295446037237459,-0.895892698939127,0.570403938996628,-0.109978473409188,18,2,0.00635712562657586,0.0122005155574317,0.521053851917227,1
0.0445886995466432,0.0911326226729055,0.629478674649415,-0.0983911338925043,-0.168866602918806,19,2,0.010849097799063,0.235242047878024,0.0461188715917336,0
-0.629321830493668,0.154043829179774,0.0358472833066905,0.10791884408633,-0.868526229360804,20,2,0.00537887910102177,0.0294939028646475,0.182372578010661,0
0.528146170738179,-0.504031437077136,-0.714585236270295,0.154886590873248,-0.314827166598568,21,2,0.0054633241513055,0.0308617448516139,0.177025770175136,0
0.716969802830465,-0.191465657065197,-0.475814472170513,-0.351864126260305,0.104989817709905,22,2,0.00678270598673414,0.0627048038077822,0.108168841537662,1
0.529798153597652,-0.0960917323343753,-0.360954421624458,-0.166095550739011,0.226832435361686,23,2,0.00930517153105081,0.204090684365349,0.0455933182839122,0
-0.246540862419353,-0.0393679674858603,0.114866480903987,-0.439099375407769,0.132583614712526,24,2,0.0108048367161963,0.354777133048593,0.0304552794126008,0
-0.0965755581609884,0.077224523661965,-0.288812456333602,-0.070556401294569,-0.238463898441814,25,2,0.0123525271362721,0.513135638087963,0.0240726354191649,1
-0.454199540741492,0.0739688082071457,-0.154831569603317,-1.03629499252316,0.228830623029589,26,2,0.00455508235629278,0.0160259935343388,0.284230886935816,0
-0.294344603394293,0.015381916703195,0.219887051861513,-0.39112666779707,-0.733740638557301,27,2,0.00945037411494098,0.0743348709857926,0.127132447929414,0
-0.292347816064634,0.195316219388764,-0.18108586569325,-0.442364734066858,0.414140580254289,28,2,0.00814120254548918,0.176378096543642,0.0461576732316915,0
-0.068725513991249,0.735695898353266,0.329290935534969,-0.272866523492285,0.0588730170845565,29,2,0.00805410721092937,0.101892287769586,0.0790453074244687,0
-0.691506595339936,0.725452561486982,-0.0513156865047311,-0.00190082167932603,-0.234279007589273,30,2,0.00475431546943608,0.0449018880024769,0.105882306534055,0
-0.0894171424147637,-0.467649420879634,-0.162992663026487,0.1483297449516,-0.129326998402506,31,2,0.0113090603966326,0.372533480873867,0.0303571651334653,0
0.232169175975451,-0.586198208966567,0.683889251556377,-0.411519984595372,-0.288469913300541,32,2,0.00683396783632993,0.0285131752324192,0.239677544876159,1
-0.289542848837415,-0.648687007486329,-0.278225207382827,0.449449801824433,-0.344758776798933,33,2,0.00764173682306362,0.0593541038920191,0.128748246910879,0
-0.732784038829434,-0.147806968657947,0.310619154858586,0.678045563671083,-0.690484193022788,34,2,0.00372736201280946,0.00851558481428945,0.437710632222794,0
-0.491605796786748,-0.270866583238813,0.504151933416258,-0.667469047292138,-0.0969311809428699,35,2,0.00810322257147152,0.039417507018104,0.205574202542789,0
0.21263948881349,0.0435568615321019,0.328357253683429,0.199156640166483,0.441545249672667,36,2,0.0112887758261543,0.261854560677035,0.0431108619875352,0
0.124672635437309,-0.432572890037637,-0.567933767153321,-0.351846126914909,0.36302723577464,37,2,0.00748473631882542,0.103078926371125,0.0726117023364929,0
0.943779091065903,-0.245157334426891,0.0727000621745317,-0.00807011041772196,0.195690823592218,38,2,0.00594972827055733,0.0545917322115176,0.108985885399366,0
-0.485924143238314,-0.370237188210834,-0.200842842989121,0.196661221105687,1.22274565336372,39,2,0.00490132075835377,0.00208550935385042,2.35017922566715,1
0.278140916935512,-1.00805573596082,-0.842141799501695,-0.259507020384386,0.289018355943631,40,2,0.00325310923701043,0.00491596766041438,0.661743416907713,1
0.249781881415394,-0.321265762453027,0.261295325690058,-0.111642853489326,0.189745556875133,41,2,0.0105515581343283,0.372755592577526,0.0283069076478948,0
-0.267722955999722,0.43544837803579,0.133968308744018,1.03932761015169,-0.177510265472838,42,2,0.00437419251944251,0.0137097573887746,0.319056887397881,0
0.562093136601711,-0.0812981668525409,-0.722894788795472,0.525008378666244,0.113550088628245,43,2,0.00696811200878843,0.0296672863816511,0.234875273698714,1
0.00786816972346446,0.337729268902721,-0.631744352914076,-0.449138035504422,0.320521816007674,44,2,0.00759840699106793,0.0732582557275639,0.103720828671177,0
-0.555430017989607,-0.389961291232401,0.0239516835255427,-0.272267080399712,0.159264341507981,45,2,0.0104079418304342,0.170392734387194,0.0610820752883958,0
-0.172879491574366,-0.00696404713466397,-0.0165698454529627,0.58987538597559,-0.110374048242419,46,2,0.00995383527050693,0.252720298180994,0.0393867660894344,0
0.242015722158007,0.379899927248802,0.376334986264399,0.489382094567545,0.333253648414848,47,2,0.0102880719546743,0.114237372523668,0.0900587235805232,0
-1.08985866499133,-0.243121117194255,0.309297678728592,0.0135219548660112,-0.349336102587252,48,2,0.00613286836142287,0.0134563478335398,0.455760243216718,0
-0.128800037560378,-0.238127763335129,-0.182529652849306,1.00362677617061,0.121793668784744,49,2,0.00706929336383109,0.0244287130021657,0.28938460094907,1
-0.218266516754275,0.434551261088668,-0.217144148331681,0.158392279881809,-0.615551514694309,50,2,0.00755311399541056,0.111477528267431,0.0677545879676386,0
-0.124460305774132,0.33808552239661,-0.070951939642917,-0.421483183597114,-0.242802746547662,51,2,0.0109587475896776,0.274126695681999,0.0399769441002939,0
-0.853933771829481,-0.18807010417834,0.644437771350276,0.693645849746932,0.393464567163333,52,2,0.00574553402843456,0.00320874518540762,1.79058594448804,1
0.411446183851764,-0.304942213369187,0.232380998672399,0.0180291373845879,-0.596602344828678,53,2,0.0079293451108758,0.118796139442182,0.066747498261381,0
-0.174338007312588,-0.860079104466332,-0.392577871711079,-0.0403328455229565,0.241423009300291,54,2,0.00787581272993154,0.0588362512953878,0.133859866264949,0
-0.395592947910159,-0.0122919491408172,-0.12468805432883,-0.110232944167375,0.139151195350955,55,2,0.0117112199440727,0.463134028448089,0.0252868915361622,0
0.513689722094654,-0.0752061735048863,-0.0567816104253452,0.695563461761452,-0.372182493701276,56,2,0.00608738662288328,0.0656882846431052,0.0926708111797563,0
-0.189897985230482,0.193437571770569,0.482511051663175,-0.0449930163951364,-0.179173416937498,57,2,0.0109515804253376,0.329338923832239,0.0332532222365436,0
0.236418041626171,0.723582771950169,0.0913898704813344,0.084460957263377,-0.599301116293129,58,2,0.00773968984769443,0.0541974872109298,0.142805326335011,0
-0.451040353214398,0.60459693484513,-0.174171166731001,-0.131237852068392,-0.0538443132054282,59,2,0.00750641354090353,0.14353769684891,0.0522957641490159,0
-0.129725777911188,0.14570170137652,-0.412081045804042,-0.221978927278143,-0.604592004746327,60,2,0.00988284379247761,0.127275949084324,0.077648949888639,0
0.00968623897552566,0.624016280563566,-0.362003524083607,0.0568724145665116,-0.245286777611974,61,2,0.00928150903460885,0.140889285921081,0.065878033052193,0
-0.211329038424567,0.858545972138521,0.45296554788675,0.200124268552553,0.621891546664487,62,2,0.00523026743085149,0.0130723579654476,0.400101301132966,0
0.501905304659359,0.0318079391433663,0.175906206768606,-0.500926085266861,-0.578053735195488,63,2,0.00930261185140707,0.054088350608577,0.171989194470499,0
-0.33658577245358,0.555161270277629,-0.513281536510445,0.103779816774515,-0.212081823622183,64,2,0.00747532507540466,0.0899261946478798,0.0831273368641414,1
0.581003252258519,0.173249164992023,-0.271377254529483,-0.0944115389810555,-0.809515655443637,65,2,0.00734563592205142,0.0274070928069351,0.268019522311125,0
0.336455637999531,0.83192460601749,0.105808195001679,-0.857792525775451,-0.639192973462855,66,2,0.00634391680630259,0.00195322576547576,3.24791783849797,1
0.20526418971039,-0.147119272684617,-0.362868037066094,0.304004995992013,0.67411915437926,67,2,0.00943391178776124,0.0910390862005993,0.10362485149482,0
-0.368064521424926,0.130058409903152,0.91086328403099,0.438262018930259,-0.198475916149889,68,2,0.00629719219427155,0.0293333980881926,0.21467653271328,1
0.632090555878908,-0.598785164206206,0.562914224944863,-0.456076228189489,0.255547223590166,69,2,0.00415656964796428,0.0156874787269963,0.264960974309487,0
0.150772578108954,-0.387377390324141,-0.384891035019298,-0.141011940719241,-0.387821256297605,70,2,0.00992913091450806,0.20509940216243,0.0484113108562091,0
0.367061124750826,0.0131021975034456,0.225846707552492,0.0661855848438145,0.373481500894875,71,2,0.0111236920248794,0.320541498126714,0.0347028141126427,0
-0.276612118485491,-0.720842219568884,-0.515279570407778,-0.530494319763439,-0.285413256514969,72,2,0.00786573164421501,0.0292609831523375,0.268812965144224,0
0.0268560524652399,0.213386507841167,-0.132499064636791,-0.839144044240442,-0.352334077992152,73,2,0.00911439598671504,0.0523101078346117,0.174237759469583,1
-0.151011643265503,-0.29787028449317,-0.542570638061773,-0.158156259141572,0.420020901338014,74,2,0.00930557558776734,0.154652904904212,0.0601707132079478,0
0.365216792102718,-0.341240720690597,-0.0563407923078324,-0.118470816030282,0.355891818720299,75,2,0.00927772051287916,0.285189649446682,0.0325317574844654,0
0.0250543365437297,0.308819269133295,-0.435988264482576,0.23991756948125,-0.162514131513084,76,2,0.0106428440957994,0.257946678534716,0.041259860976915,0
-0.227348989094948,-0.630854175155157,0.538659547887053,0.833105852300721,0.0688115306450097,77,2,0.0061957189959618,0.0116106679688425,0.533622958867497,0
0.480822371395094,-0.169035097329867,0.0450476928249833,0.35222555401761,-0.0276335486650812,78,2,0.00980276339772231,0.29599203673324,0.0331183348914111,1
-0.35855369878699,0.431486159524603,-0.0828254431238089,-0.338087975591086,0.462230498967752,79,2,0.00711014938530397,0.11894278976629,0.0597778932146678,0
0.187085384037159,0.0657310419566004,-0.668266266820196,-0.285993189941548,-0.19242126980191,80,2,0.0101443212890675,0.135733115753488,0.0747372609311577,1
-1.04257635669806,-1.24567726139984,0.0317563314581011,-0.251901925565357,0.527938014425583,81,2,0.00401547993007479,0.000157756678565078,25.4536287566318,1
0.127765884682405,-0.262140404248315,-0.362158161798311,0.15645869148386,-0.184919981133379,82,2,0.0109982683327784,0.380490418441726,0.0289055066821947,0
-0.693690787234463,-0.0443109406251133,0.19291555241037,0.104012707816527,0.090058819768613,83,2,0.00971955965165856,0.173098652429184,0.0561504062293893,0
0.134774702240947,-0.0072783662505816,-0.0860088448560315,-0.0450598849474683,0.362297019712034,84,2,0.0119951705082246,0.513077695296086,0.0233788578575853,0
-0.0482863771174673,-0.633140276348281,-0.644623433307172,-0.198337247374753,0.660051010540425,85,2,0.00570083379394278,0.0248394022482065,0.229507688509469,1
-0.246132988139463,-0.118327251976846,0.123798867863734,0.655031263925106,-0.00916660466649056,86,2,0.00970530824291957,0.171106820689123,0.0567207560974601,0
-0.0526215727360623,-0.0838782535925289,0.169089213893908,0.322113888447239,-0.591831998617334,87,2,0.00861135827690673,0.206988193567082,0.0416031374954529,0
0.176220243710189,0.0897518594421301,-0.372364869926908,-0.376661765257302,0.913699968570672,88,2,0.00513101380527134,0.0270999144952493,0.189336900165158,1
0.0607560901582363,-0.379040462541787,0.299448779312247,0.380293216439743,0.224531868565363,89,2,0.0106890039290763,0.238803932733613,0.0447605858359122,0
-0.207524376148179,-0.202794504370133,-0.481097893404456,-0.164588988381537,-0.535379843111797,90,2,0.0100396607207989,0.132965647780632,0.0755056729942938,0
0.905516445726857,-0.658466933586632,-0.165030106859161,0.448052498648638,0.214938593694291,91,2,0.00350258893441934,0.0141549155281929,0.247446827036381,0
-0.80593081372933,-0.489135832189588,-0.905291999241239,0.829877152442085,0.346963157350032,92,2,0.00454408748738509,0.000348853727854113,13.0257673189761,1
-0.104519823499104,0.0192572267089999,0.191316081537247,-0.169280931110823,0.403172918685069,93,2,0.0110298196729796,0.390410225286754,0.0282518718993036,0
